"","DIGNIDAD_CODIGO","OP_CODIGO","CANDIDATO_CODIGO","CANDIDATO_ORDEN","CANDIDATO_PROVINCIA_CODIGO","CANDIDATO_CIRCUNSCRIPCION_CODIGO","CANDIDATO_CANTON_CODIGO","CANDIDATO_PARROQUIA_CODIGO","CANDIDATO_NOMBRE","CANDIDATO_SEXO","CANDIDATO_EDAD_EXACTA","CANDIDATO_GRUPOS_DE_EDAD","SUPLENTE_NOMBRE.1","SUPLENTE_SEXO.1","SUPLENTE_EDAD_EXACTA.1","SUPLENTE_GRUPOS_DE_EDAD.1","SUPLENTE_NOMBRE.2","SUPLENTE_SEXO.2","SUPLENTE_EDAD_EXACTA.2","SUPLENTE_GRUPOS_DE_EDAD.2"
"669",7,24001,7240012,3,24,0,0,0,"VILLAO PANCHANA RAUL ELIAS                                                                          ","HOMBRES",81.1397260273973,"DE 65 AÑOS Y MÁS","MATIAS APOLINARIO RITA AZUCENA                                                                      ","MUJERES",34.2739726027397,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"670",7,1,7240013,1,24,0,0,0,"SANTOS ARAGON ERWING MAXVELL                                                                        ","HOMBRES",51.7150684931507,"DE 45 A MENOS DE 65 AÑOS","SANTA CRUZ PINCAY OVIA ESTHER                                                                       ","MUJERES",52.9917808219178,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"671",7,1,7240014,2,24,0,0,0,"DOSSMAN ADUM ANDREA PAMELA                                                                          ","MUJERES",36.1806871771839,"DE 30 A MENOS DE 45 AÑOS","MIRANDA ZAMBRANO TOMAS SANTOS                                                                       ","HOMBRES",57.9184370087581,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"672",7,1,7240015,3,24,0,0,0,"TINOCO SUAREZ PAULO JORGE                                                                           ","HOMBRES",18.8191780821918,"MENOS DE 30 AÑOS","SOLANO CORONEL JOEY FLORCITA                                                                        ","MUJERES",43.5397260273973,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"673",7,3,7240016,1,24,0,0,0,"FAJARDO MOSQUERA LETTY VANESSA                                                                      ","MUJERES",30.1479452054795,"DE 30 A MENOS DE 45 AÑOS","PALACIOS ALEJANDRO CESAR GUSTAVO                                                                    ","HOMBRES",44.227397260274,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"674",7,3,7240017,2,24,0,0,0,"GRANADOS CEREZO FERNANDO ANTONIO                                                                    ","HOMBRES",57.6849315068493,"DE 45 A MENOS DE 65 AÑOS","RODRIGUEZ QUINDE YOLY PATRICIA                                                                      ","MUJERES",51.6246575342466,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"675",7,3,7240018,3,24,0,0,0,"ZAMBRANO CASTRO NORALMA ELIZABETH                                                                   ","MUJERES",52.7189385433041,"DE 45 A MENOS DE 65 AÑOS","VILLON POZO LUIS MARIANO                                                                            ","HOMBRES",51.172602739726,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"676",7,6,7240019,1,24,0,0,0,"JAVIER GILBERTO REYES TIPAN                                                                         ","HOMBRES",47.4630136986301,"DE 45 A MENOS DE 65 AÑOS","MOREIRA DELARROSA KETTY JULIANA                                                                     ","MUJERES",31.6876712328767,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"677",7,6,7240020,2,24,0,0,0,"LAYANA VARAS ANA PATRICIA                                                                           ","MUJERES",31.0164383561644,"DE 30 A MENOS DE 45 AÑOS","ALEJANDRO MORALES PABLO MAURO                                                                       ","HOMBRES",50.1065573770492,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"678",7,6,7240021,3,24,0,0,0,"QUIÑONEZ FIGUEROA WASHINGTON ENRIQUE                                                               ","HOMBRES",67.7068493150685,"DE 65 AÑOS Y MÁS","ACEVEDO AGUILAR CRISTINA LIBIA ARACELY                                                              ","MUJERES",60.586301369863,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"679",7,10,7240025,1,24,0,0,0,"PINOARGOTE CALDERON JUAN PROSPERO                                                                   ","HOMBRES",55.6520547945205,"DE 45 A MENOS DE 65 AÑOS","SANTOS RIVERA MARIA MAGDALENA                                                                       ","MUJERES",52.6,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"680",7,10,7240026,2,24,0,0,0,"QUINTERO DELGADO MARI CONSUELO                                                                      ","MUJERES",61.5643835616438,"DE 45 A MENOS DE 65 AÑOS","MAGALLANES GONZABAY JACKSON GEOVANNY                                                                ","HOMBRES",29.5905681562991,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"681",7,10,7240027,3,24,0,0,0,"ALFONZO PILCO SIGILFREDO ATILIO                                                                     ","HOMBRES",54.9424657534247,"DE 45 A MENOS DE 65 AÑOS","PERALTA VARGAS PAULINA DEL ROCIO                                                                    ","MUJERES",37.5304588666816,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"682",7,24003,7240028,1,24,0,0,0,"ISSA OBANDO NICOLAS JOSE                                                                            ","HOMBRES",66.2904109589041,"DE 65 AÑOS Y MÁS","ESPINOZA SANTOS VANESSA MISHELL                                                                     ","MUJERES",27.641095890411,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"683",7,24003,7240029,2,24,0,0,0,"PINCAY CASTILLO CINTHIA ISABEL                                                                      ","MUJERES",35.5561643835616,"DE 30 A MENOS DE 45 AÑOS","PILAY VALERIANO RONALD LUPERCIO                                                                     ","HOMBRES",27.8219178082192,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"684",7,24003,7240030,3,24,0,0,0,"DOMINGUEZ BORBOR WUILMER OSWALDO                                                                    ","HOMBRES",40.0246575342466,"DE 30 A MENOS DE 45 AÑOS","VIVAS BETANCOURT DAIRA                                                                              ","MUJERES",52.3452054794521,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"685",7,11,7240031,1,24,0,0,0,"MARAZITA AVEIGA MARIANO ENRIQUE                                                                     ","HOMBRES",65.6328767123288,"DE 65 AÑOS Y MÁS","LOPEZ JARAMILLO FERMINA MARLENE                                                                     ","MUJERES",61.2490381016543,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"686",7,11,7240032,2,24,0,0,0,"VILLAO RODRIGUEZ MARIA PILAR                                                                        ","MUJERES",52.5085560296429,"DE 45 A MENOS DE 65 AÑOS","MENOSCAL MARIDUEÑA RAUL ALBERTO                                                                    ","HOMBRES",51.1616438356164,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"687",7,11,7240033,3,24,0,0,0,"GUAMAN DEL PEZO ELADIO NICOLAS                                                                      ","HOMBRES",47.1534246575342,"DE 45 A MENOS DE 65 AÑOS","VERA TOMALA VERONICA LUCIA                                                                          ","MUJERES",40.1945205479452,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"688",7,13,7240034,1,24,0,0,0,"BASANTES MORENO CARLOS XAVIER                                                                       ","HOMBRES",35.8657534246575,"DE 30 A MENOS DE 45 AÑOS","TORO MURILLO YOICE SOFIA                                                                            ","MUJERES",46.4246575342466,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"689",7,13,7240035,2,24,0,0,0,"IZURIETA MARCOS VALENTINA PRISCILA                                                                  ","MUJERES",19.572602739726,"MENOS DE 30 AÑOS","LEON VALLE BENJAMIN WILSON                                                                          ","HOMBRES",49.0849315068493,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"690",7,13,7240036,3,24,0,0,0,"YAGUAL RODRIGUEZ ESTANISLAO FLAVIO                                                                  ","HOMBRES",46.7835616438356,"DE 45 A MENOS DE 65 AÑOS","MANZABA VALDIVIEZO CAROLINA GEOCONDA                                                                ","MUJERES",47.0054794520548,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"691",7,7,7240037,1,24,0,0,0,"MENDOZA VEGA GALO ALBERTO                                                                           ","HOMBRES",58.5671232876712,"DE 45 A MENOS DE 65 AÑOS","ROCA TIGRERO NANCY LEONOR                                                                           ","MUJERES",44.6493150684932,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"692",7,7,7240038,2,24,0,0,0,"MITE DE LA TORRE MARIA CAROLINA                                                                     ","MUJERES",50.4602739726027,"DE 45 A MENOS DE 65 AÑOS","SORIANO YAGUAL WASHINGTON ALEJANDRO                                                                 ","HOMBRES",70.2904109589041,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"693",7,7,7240039,3,24,0,0,0,"ESCANDON TIGRERO CARLOS JULIO                                                                       ","HOMBRES",62.2931506849315,"DE 45 A MENOS DE 65 AÑOS","YAGUAL MUÑOZ MARGARITA NICOLASA                                                                    ","MUJERES",38.1010928961749,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"694",7,24004,7240040,1,24,0,0,0,"LUQUE CASARES ISIDRO EMILIO                                                                         ","HOMBRES",55.7616438356164,"DE 45 A MENOS DE 65 AÑOS","CONSTANTE ARTEAGA GEMA LOURDES                                                                      ","MUJERES",27.6712328767123,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"695",7,24004,7240041,2,24,0,0,0,"ROSALES MALAVE GABRIELA CAROLINA                                                                    ","MUJERES",24.3692117673479,"MENOS DE 30 AÑOS","CONSTANTE ARTEAGA JOAQUIN ARTURO                                                                    ","HOMBRES",20.8602739726027,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"696",7,24004,7240042,3,24,0,0,0,"RODRIGUEZ CHOEZ ROSENDO RAMON                                                                       ","HOMBRES",46.4684931506849,"DE 45 A MENOS DE 65 AÑOS","CEDEÑO REYES ROSA VALERIA                                                                          ","MUJERES",21.2326446590314,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"697",7,3,7260001,1,26,0,0,0,"AGUIRRE HIDALGO DORA ANADELA                                                                        ","MUJERES",42.7424657534247,"DE 30 A MENOS DE 45 AÑOS","ORTIZ LARA LEONARDO                                                                                 ","HOMBRES",58.0792349726776,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"698",7,3,7260002,2,26,0,0,0,"MELO GARZON ESTEBAN ANDRES                                                                          ","HOMBRES",30.6301369863014,"DE 30 A MENOS DE 45 AÑOS","MORENO CHIRIBOGA AMPARO DIANA                                                                       ","MUJERES",39.2876712328767,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"699",7,7,7260003,1,26,0,0,0,"MOLINA MOLINA JOSE CARLOS                                                                           ","HOMBRES",40.0876712328767,"DE 30 A MENOS DE 45 AÑOS","CONSTANTE PADILLA HERNAN HOMERO                                                                     ","HOMBRES",45.8692566808893,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"700",7,7,7260004,2,26,0,0,0,"DOMINGUEZ TARIRA DIANA DALIA                                                                        ","MUJERES",39.6383561643836,"DE 30 A MENOS DE 45 AÑOS","BURGOS RUBIO BLANCA AMARILIS                                                                        ","MUJERES",62.7835616438356,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"701",7,9,7260005,1,26,0,0,0,"DIAZ SABANDO OMAR JIMMY                                                                             ","HOMBRES",36.1041095890411,"DE 30 A MENOS DE 45 AÑOS","MOROCHO TORRES ALEXANDRA DEL ROCIO                                                                  ","MUJERES",33.6588741672281,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"702",7,9,7260006,2,26,0,0,0,"ROCA QUINTO LUCIA FRANCISCA                                                                         ","MUJERES",60.371944007785,"DE 45 A MENOS DE 65 AÑOS","MORENO MENA EDGAR ISMAEL                                                                            ","HOMBRES",24.1287671232877,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"703",7,4,7260007,1,26,0,0,0,"MAYORGA MONTERO FRANCISCO JAVIER                                                                    ","HOMBRES",49.227397260274,"DE 45 A MENOS DE 65 AÑOS","VEGA SALTOS PATRICIA JANINE                                                                         ","MUJERES",40.8657534246575,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"704",7,4,7260008,2,26,0,0,0,"BALLADARES CALDERON CAROLINA BRIGITTE                                                               ","MUJERES",45.4383561643836,"DE 45 A MENOS DE 65 AÑOS","TORRES PLUAS JULIO VICTORIANO                                                                       ","HOMBRES",32.6328767123288,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"705",7,10,7260009,1,26,0,0,0,"LUNA POZO LUIS GERARDO                                                                              ","HOMBRES",42.758904109589,"DE 30 A MENOS DE 45 AÑOS","SUASNAVAS DUQUE FREDDY VICENTE                                                                      ","HOMBRES",57.295486189086,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"706",7,10,7260010,2,26,0,0,0,"NARVAEZ ESTRELLA IVONNE ALEXANDRA                                                                   ","MUJERES",31.9068493150685,"DE 30 A MENOS DE 45 AÑOS","LASSO GUERRERO ANA LUCIA                                                                            ","MUJERES",50.627397260274,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"707",7,13,7260011,1,26,0,0,0,"MACIAS CEDEÑO MARTHA ALEXANDRA                                                                     ","MUJERES",44.8910696908451,"DE 30 A MENOS DE 45 AÑOS","CELI LUZURRAGA DAVID HERMOGENES                                                                     ","HOMBRES",37.8036829103975,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"708",7,13,7260012,2,26,0,0,0,"MORA MUENTES BRAULIO SAUL                                                                           ","HOMBRES",35.3643835616438,"DE 30 A MENOS DE 45 AÑOS","MOYA ARELLANO DELIA MARIA                                                                           ","MUJERES",35.3917808219178,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"709",7,11,7260013,1,26,0,0,0,"DUART SEGALE PEDRO PABLO                                                                            ","HOMBRES",34.7013698630137,"DE 30 A MENOS DE 45 AÑOS","EGUEZ ARCA MARIA CATHERINE                                                                          ","MUJERES",36.2684931506849,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"710",7,11,7260014,2,26,0,0,0,"ENRIQUEZ CARPIO YESSENIA ELIZABETH                                                                  ","MUJERES",31.3342465753425,"DE 30 A MENOS DE 45 AÑOS","CENTANARO SEVILLANO LEONARDO ANDRES                                                                 ","HOMBRES",41.7818249869002,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"711",7,1,7260015,1,26,0,0,0,"TILLERIA LIMONGI LUIS FELIPE                                                                        ","HOMBRES",31.6356164383562,"DE 30 A MENOS DE 45 AÑOS","MUÑOZ INIGUEZ PAOLA SOLEDAD                                                                        ","MUJERES",40.3945205479452,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"712",7,1,7260016,2,26,0,0,0,"LIMONGI ALMEIDA PAMELA DEL PILAR                                                                    ","MUJERES",32.6506325323752,"DE 30 A MENOS DE 45 AÑOS","LIMONGI ALMEIDA NEY FERNANDO                                                                        ","HOMBRES",38.5424657534247,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"713",7,12,7260017,1,26,0,0,0,"ZAMBRANO ZAMBRANO JOSEFINA VIBIANA                                                                  ","MUJERES",41.2931506849315,"DE 30 A MENOS DE 45 AÑOS","VARAS CASTRO OSCAR ANDRES                                                                           ","HOMBRES",51.8493150684931,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"714",7,12,7260018,2,26,0,0,0,"LUCERO CARRION JUAN CARLOS                                                                          ","HOMBRES",46.627397260274,"DE 45 A MENOS DE 65 AÑOS","SANCHEZ MARIA DE LOURDES                                                                            ","MUJERES",46.9315068493151,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"715",7,8,7260019,1,26,0,0,0,"PIÑALOZA VEGA EDGAR EFREN                                                                          ","HOMBRES",48.871944007785,"DE 45 A MENOS DE 65 AÑOS","ILLESCAS SALCEDO LUIS ANTONIO                                                                       ","HOMBRES",32.9616438356164,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"716",7,8,7260020,2,26,0,0,0,"BONE BARZOLA KATTY YOLANDA                                                                          ","MUJERES",37.2027397260274,"DE 30 A MENOS DE 45 AÑOS","SANTANA HIDALGO MONICA ANDREA                                                                       ","MUJERES",30.9452054794521,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"717",7,6,7260021,1,26,0,0,0,"CELI OTERO EMILIO MARTIN                                                                            ","HOMBRES",49.4383561643836,"DE 45 A MENOS DE 65 AÑOS","GODOY SANCHEZ MADISSON BLADIMIR                                                                     ","HOMBRES",49.2217156972827,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"718",7,6,7260022,2,26,0,0,0,"CAIZAPANTA ROJAS NORA RAQUEL                                                                        ","MUJERES",40.664293734561,"DE 30 A MENOS DE 45 AÑOS","BETANCOURT RODRIGUEZ ILDIA LUZ                                                                      ","MUJERES",53.0356164383562,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"719",7,7,7270001,1,27,0,0,0,"ARIZAGA ANDRADE JESUS ANTONIO                                                                       ","HOMBRES",54.6821917808219,"DE 45 A MENOS DE 65 AÑOS","CHACON CASTRO ANABELLE DEL ROCIO                                                                    ","MUJERES",49.9594206153155,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"720",7,7,7270002,2,27,0,0,0,"PUGLLA CALLE GLADYS DEL PILAR                                                                       ","MUJERES",49.4547945205479,"DE 45 A MENOS DE 65 AÑOS","PESANTEZ CAMPOVERDE EDGAR MANUEL                                                                    ","HOMBRES",51.213698630137,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"721",7,3,7270003,1,27,0,0,0,"PEÑA PACHECO XIMENA DEL ROCIO                                                                      ","MUJERES",37.0163934426229,"DE 30 A MENOS DE 45 AÑOS","ASTUDILLO BANEGAS HERNAN VINICIO                                                                    ","HOMBRES",50.8575342465753,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"722",7,3,7270004,2,27,0,0,0,"GUAMAN CASTRO ALEX FRANCISCO                                                                        ","HOMBRES",56.4019986525938,"DE 45 A MENOS DE 65 AÑOS","SANCHEZ LARREA NORYANN KARYNA                                                                       ","MUJERES",41.6452129650423,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"723",7,6,7270005,1,27,0,0,0,"SANTAMARIA GUERRA EDWIN PATRICIO                                                                    ","HOMBRES",37.6602739726027,"DE 30 A MENOS DE 45 AÑOS","MENDIETA PADILLA BETTY MERCEDES                                                                     ","MUJERES",52.772602739726,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"724",7,6,7270006,2,27,0,0,0,"VILLACIS MACIAS MARIBEL ELIZABETH                                                                   ","MUJERES",43.0547945205479,"DE 30 A MENOS DE 45 AÑOS","SANCHEZ RUIZ LONI EDUARDO                                                                           ","HOMBRES",57.6534096863538,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"725",7,8,7270007,1,27,0,0,0,"JARA TRIVINO EDGAR ATAHUALPA                                                                        ","HOMBRES",48.199812860244,"DE 45 A MENOS DE 65 AÑOS","FIGUEROA VERA FANY ANDREA                                                                           ","MUJERES",64.0904109589041,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"726",7,8,7270008,2,27,0,0,0,"CABRERA MENDOZA KETTY PAQUITA                                                                       ","MUJERES",45.372602739726,"DE 45 A MENOS DE 65 AÑOS","SUQUILANDA VALDIVIESO BYRON VINICIO                                                                 ","HOMBRES",56.8164383561644,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"727",7,9,7270011,1,27,0,0,0,"MERIZALDE MOREIRA ROSA ELENA                                                                        ","MUJERES",39.9287671232877,"DE 30 A MENOS DE 45 AÑOS","TAPIA BAJAÑA VICTOR HUGO                                                                           ","HOMBRES",63.5945205479452,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"728",7,9,7270012,2,27,0,0,0,"RICAURTE RAMIA JUAN CARLOS                                                                          ","HOMBRES",42.4739726027397,"DE 30 A MENOS DE 45 AÑOS","RICAURTE MERIZALDE JANE MARIE                                                                       ","MUJERES",19.7479452054795,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"729",7,13,7270013,1,27,0,0,0,"FERAUD VIVAR MARCEL DEMETRIO                                                                        ","HOMBRES",55.5260273972603,"DE 45 A MENOS DE 65 AÑOS","ESTEVES MORAN ROCIO JEANETTE                                                                        ","MUJERES",61.4293659705068,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"730",7,13,7270014,2,27,0,0,0,"CARDENAS CEVALLOS CELIA MATILDE                                                                     ","MUJERES",58.7506849315068,"DE 45 A MENOS DE 65 AÑOS","CABEZAS ALCIVAR CARLOS ALBERTO                                                                      ","HOMBRES",59.8602739726027,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"731",7,4,7270015,1,27,0,0,0,"TOALA VIVAR JULIO CESAR                                                                             ","HOMBRES",47.4109589041096,"DE 45 A MENOS DE 65 AÑOS","LOOR IBARRA FRANCIA AZUCENA                                                                         ","MUJERES",60.7890410958904,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"732",7,4,7270016,2,27,0,0,0,"VIVAR GONZALEZ BLANCA LEONOR                                                                        ","MUJERES",68.6287746088779,"DE 65 AÑOS Y MÁS","HERRERA CARVAJAL RICHARD VINICIO                                                                    ","HOMBRES",49.9594206153155,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"733",7,12,7270017,1,27,0,0,0,"NOROÑA CAMPOVERDE MAURICIO EDUARDO                                                                 ","HOMBRES",32.2462609476757,"DE 30 A MENOS DE 45 AÑOS","RODAS HERRERA CAROLINA                                                                              ","MUJERES",25.1013698630137,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"734",7,12,7270018,2,27,0,0,0,"CORDERO NORONA STEPHANIE MARIANA                                                                    ","MUJERES",24.0958904109589,"MENOS DE 30 AÑOS","CISNEROS SALGADO CARLOS ALBERTO                                                                     ","HOMBRES",35.1315068493151,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"735",7,10,7270019,1,27,0,0,0,"ESPINOZA ORTIZ JUAN TOMAS                                                                           ","HOMBRES",54.4219178082192,"DE 45 A MENOS DE 65 AÑOS","CARVAJAL NUÑEZ ADRIANA ROSSELY                                                                     ","MUJERES",44.4301369863014,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"736",7,10,7270020,2,27,0,0,0,"OCHOA CELI CISNE DEL ROCIO                                                                          ","MUJERES",48.4566434613369,"DE 45 A MENOS DE 65 AÑOS","JIMENEZ LARRIVA CARLOS MAURICIO                                                                     ","HOMBRES",42.8821917808219,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"737",7,11,7270021,1,27,0,0,0,"MEJIA AGUILERA XAVIER RICARDO                                                                       ","HOMBRES",45.4328767123288,"DE 45 A MENOS DE 65 AÑOS","PARREÑO LUQUE LUIS ROBERTO                                                                         ","HOMBRES",39.6767123287671,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"738",7,11,7270022,2,27,0,0,0,"BAQUERIZO BECERRA MARJORIE LORENA                                                                   ","MUJERES",47.7424657534247,"DE 45 A MENOS DE 65 AÑOS","CACERES QUIMI INGRID TANYA                                                                          ","MUJERES",38.2630136986301,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"739",7,4,7280001,1,28,0,0,0,"QUIROZ PLAZA HERNAN ROOSEBELT                                                                       ","HOMBRES",43.7835616438356,"DE 30 A MENOS DE 45 AÑOS","TENEMASA NARANJO BLANCA ALBA                                                                        ","MUJERES",40.7095890410959,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"740",7,4,7280002,2,28,0,0,0,"VARGAS VELIZ VIANNEY PILAR                                                                          ","MUJERES",40.5386106744517,"DE 30 A MENOS DE 45 AÑOS","CACERES FLORES CESAR ANIBAL                                                                         ","HOMBRES",35.6219178082192,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"741",7,3,7280003,1,28,0,0,0,"ZAMBRANO CABANILLA EDUARDO ALFONSO ISIDRO                                                           ","HOMBRES",61.7753424657534,"DE 45 A MENOS DE 65 AÑOS","MARIN AVILA MAYTE SORAYA                                                                            ","MUJERES",45.6288195224193,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"742",7,3,7280004,2,28,0,0,0,"PEÑA CARRASCO DIANA LUCIA                                                                          ","MUJERES",57.6246575342466,"DE 45 A MENOS DE 65 AÑOS","TORRES LARA JOSE EDUARDO                                                                            ","HOMBRES",66.9342465753425,"DE 65 AÑOS Y MÁS","                                                                                                    ",NA,NA,NA
"743",7,9,7280005,1,28,0,0,0,"SANCHEZ MARQUEZ PILAR DEL ROCIO                                                                     ","MUJERES",54.1561643835616,"DE 45 A MENOS DE 65 AÑOS","GUZMAN CACERES EDWIN JAVIER                                                                         ","HOMBRES",38.1393442622951,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"744",7,9,7280006,2,28,0,0,0,"AREVALO SUAREZ RAFAEL IGNACIO                                                                       ","HOMBRES",57.3150684931507,"DE 45 A MENOS DE 65 AÑOS","CAMPOS FRANCO TERESA DE JESUS                                                                       ","MUJERES",64.3561643835616,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"745",7,6,7280007,1,28,0,0,0,"MERIZALDE RAMIREZ JOSE REMIGIO                                                                      ","HOMBRES",44.2052773411183,"DE 30 A MENOS DE 45 AÑOS","ROSERO PEÑA FERNANDO JAVIER                                                                        ","HOMBRES",45.8555954787035,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
"746",7,6,7280008,2,28,0,0,0,"MOSCOSO MERIZALDE RENATA JACKELINE                                                                  ","MUJERES",19.5616438356164,"MENOS DE 30 AÑOS","VERA MENDOZA JUANA AZUCENA                                                                          ","MUJERES",44.2438356164384,"DE 30 A MENOS DE 45 AÑOS","                                                                                                    ",NA,NA,NA
"747",7,7,7280009,1,28,0,0,0,"SARANGO GUALAN LUIS ALBERTO                                                                         ","HOMBRES",30.6849315068493,"DE 30 A MENOS DE 45 AÑOS","LOOR VINCES LESTER WILLIAN                                                                          ","HOMBRES",26.4602739726027,"MENOS DE 30 AÑOS","                                                                                                    ",NA,NA,NA
"748",7,7,7280010,2,28,0,0,0,"SALTOS PICO VANIA MONSERRATE                                                                        ","MUJERES",32.0794520547945,"DE 30 A MENOS DE 45 AÑOS","VILLACIS MALDONADO LECSY SILVIA                                                                     ","MUJERES",54.5808219178082,"DE 45 A MENOS DE 65 AÑOS","                                                                                                    ",NA,NA,NA
